series_key,metric_family,procedure_type,procedure_group,procedure,geo,dimension_type,dimension,metric_name,unit,year_count,years,missing_2020_2024,comparability_class,note
procedure_location_rank|surgical||Breast Lift|Brazil|||location rank for procedure|procedures,procedure_location_rank,surgical,,Breast Lift,Brazil,,,location rank for procedure,procedures,1,2022,"2020,2021,2023,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
procedure_location_rank|surgical||Breast Lift|Colombia|||location rank for procedure|procedures,procedure_location_rank,surgical,,Breast Lift,Colombia,,,location rank for procedure,procedures,1,2022,"2020,2021,2023,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
procedure_location_rank|surgical||Breast Lift|Germany|||location rank for procedure|procedures,procedure_location_rank,surgical,,Breast Lift,Germany,,,location rank for procedure,procedures,1,2022,"2020,2021,2023,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
procedure_location_rank|surgical||Breast Lift|Italy|||location rank for procedure|procedures,procedure_location_rank,surgical,,Breast Lift,Italy,,,location rank for procedure,procedures,1,2022,"2020,2021,2023,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
procedure_location_rank|surgical||Breast Lift|Mexico|||location rank for procedure|procedures,procedure_location_rank,surgical,,Breast Lift,Mexico,,,location rank for procedure,procedures,1,2022,"2020,2021,2023,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
procedure_location_rank|surgical||Breast Lift|Spain|||location rank for procedure|procedures,procedure_location_rank,surgical,,Breast Lift,Spain,,,location rank for procedure,procedures,1,2022,"2020,2021,2023,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
procedure_location_rank|surgical||Breast Lift|Turkiye|||location rank for procedure|procedures,procedure_location_rank,surgical,,Breast Lift,Turkiye,,,location rank for procedure,procedures,1,2022,"2020,2021,2023,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
procedure_location_rank|surgical||Breast Lift|UK|||location rank for procedure|procedures,procedure_location_rank,surgical,,Breast Lift,UK,,,location rank for procedure,procedures,1,2022,"2020,2021,2023,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
procedure_location_rank|surgical||Breast Lift|United States|||location rank for procedure|procedures,procedure_location_rank,surgical,,Breast Lift,United States,,,location rank for procedure,procedures,1,2022,"2020,2021,2023,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
procedure_location_rank|surgical||Eyelid Surgery|Chinese Taipei|||location rank for procedure|procedures,procedure_location_rank,surgical,,Eyelid Surgery,Chinese Taipei,,,location rank for procedure,procedures,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
procedure_location_rank|surgical||Eyelid Surgery|Russia|||location rank for procedure|procedures,procedure_location_rank,surgical,,Eyelid Surgery,Russia,,,location rank for procedure,procedures,1,2020,"2021,2022,2023,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
procedure_location_rank|surgical||Liposuction|Iran|||location rank for procedure|procedures,procedure_location_rank,surgical,,Liposuction,Iran,,,location rank for procedure,procedures,1,2023,"2020,2021,2022,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
procedure_location_rank|surgical||Liposuction|Japan|||location rank for procedure|procedures,procedure_location_rank,surgical,,Liposuction,Japan,,,location rank for procedure,procedures,1,2022,"2020,2021,2023,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
procedure_location_rank|surgical||Liposuction|Russia|||location rank for procedure|procedures,procedure_location_rank,surgical,,Liposuction,Russia,,,location rank for procedure,procedures,1,2020,"2021,2022,2023,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
procedure_location_rank|surgical||Liposuction|Spain|||location rank for procedure|procedures,procedure_location_rank,surgical,,Liposuction,Spain,,,location rank for procedure,procedures,1,2021,"2020,2022,2023,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
procedure_location_rank|surgical||Liposuction|UAE|||location rank for procedure|procedures,procedure_location_rank,surgical,,Liposuction,UAE,,,location rank for procedure,procedures,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
procedure_location_rank|surgical||Rhinoplasty|Colombia|||location rank for procedure|procedures,procedure_location_rank,surgical,,Rhinoplasty,Colombia,,,location rank for procedure,procedures,1,2021,"2020,2022,2023,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
procedure_location_rank|surgical||Rhinoplasty|Peru|||location rank for procedure|procedures,procedure_location_rank,surgical,,Rhinoplasty,Peru,,,location rank for procedure,procedures,1,2023,"2020,2021,2022,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
procedure_location_rank|surgical||Rhinoplasty|Russia|||location rank for procedure|procedures,procedure_location_rank,surgical,,Rhinoplasty,Russia,,,location rank for procedure,procedures,1,2020,"2021,2022,2023,2024",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
procedure_location_rank|surgical||Rhinoplasty|Vietnam|||location rank for procedure|procedures,procedure_location_rank,surgical,,Rhinoplasty,Vietnam,,,location rank for procedure,procedures,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
procedure_location_rank|surgical||Scar Revision|Brazil|||location rank for procedure|procedures,procedure_location_rank,surgical,,Scar Revision,Brazil,,,location rank for procedure,procedures,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
procedure_location_rank|surgical||Scar Revision|Chinese Taipei|||location rank for procedure|procedures,procedure_location_rank,surgical,,Scar Revision,Chinese Taipei,,,location rank for procedure,procedures,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
procedure_location_rank|surgical||Scar Revision|Germany|||location rank for procedure|procedures,procedure_location_rank,surgical,,Scar Revision,Germany,,,location rank for procedure,procedures,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
procedure_location_rank|surgical||Scar Revision|India|||location rank for procedure|procedures,procedure_location_rank,surgical,,Scar Revision,India,,,location rank for procedure,procedures,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
procedure_location_rank|surgical||Scar Revision|Italy|||location rank for procedure|procedures,procedure_location_rank,surgical,,Scar Revision,Italy,,,location rank for procedure,procedures,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
procedure_location_rank|surgical||Scar Revision|Japan|||location rank for procedure|procedures,procedure_location_rank,surgical,,Scar Revision,Japan,,,location rank for procedure,procedures,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
procedure_location_rank|surgical||Scar Revision|Mexico|||location rank for procedure|procedures,procedure_location_rank,surgical,,Scar Revision,Mexico,,,location rank for procedure,procedures,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
procedure_location_rank|surgical||Scar Revision|Turkiye|||location rank for procedure|procedures,procedure_location_rank,surgical,,Scar Revision,Turkiye,,,location rank for procedure,procedures,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
procedure_location_rank|surgical||Scar Revision|UAE|||location rank for procedure|procedures,procedure_location_rank,surgical,,Scar Revision,UAE,,,location rank for procedure,procedures,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
procedure_location_rank|surgical||Scar Revision|United States|||location rank for procedure|procedures,procedure_location_rank,surgical,,Scar Revision,United States,,,location rank for procedure,procedures,1,2024,"2020,2021,2022,2023",stage_single_year,"Single report-year observation; usually a new, retired, or one-off metric."
