priority,gap_score,company,company_product_count,company_priority_rank,brand,standard_product_name,product_id,seed_record_id,product_family_ids,track,form,technology,material_or_energy,verification_status,source_status,direct_official_urls,fuzzy_official_urls,direct_spec_candidates,fuzzy_spec_candidates,spec_tier_A,spec_tier_B,spec_tier_C,registration_rows,official_indication_rows,mdr_ce_candidate_rows,lead_official_url,lead_spec_url,lead_registration_url,evidence_mix,issues,recommended_next_action
P1,60,ABG Lab LLC,5,,Meso-Eye C71™,Specific Areas,prod_c234fc46acbf,REC_0438,pf_9013e3dc35c3,Injectables,Mesotherapy,Mesotherapy,Mesotherapy,unverified_seed,seed_from_workbook,6,0,0,4,4,0,0,0,0,0,https://abglab.com/aestheticsolutions/aesthetictreatments/mesoeyec71,https://www.kremnev.lv/,,,master_unverified_seed | no_direct_spec_candidate | no_registration_evidence | no_official_indication | has_review_leads,Review A/B spec candidates and map useful rows to product/family; discard weak C rows.
P1,60,ABG Lab LLC,5,,Meso-Genesis BP3™,Hair Restoration,prod_3caeadcff4c0,REC_0439,pf_79701322e058,Injectables,Mesotherapy,Mesotherapy,Mesotherapy,unverified_seed,seed_from_workbook,5,0,0,10,10,0,1,0,0,0,https://www.artbeauty.lv/en/service/bioreparacija-no-abg-lab-llc-laboratorijas-asv/,https://www.beautyfifa.com/,,,master_unverified_seed | no_direct_spec_candidate | no_registration_evidence | no_official_indication | has_review_leads,Review A/B spec candidates and map useful rows to product/family; discard weak C rows.
P1,60,Johnson & Johnson,12,,Mentor,CPX4 Breast Tissue Expanders,prod_887cd9ed1e96,REC_1045,pf_83b6e860a0f8,Implants,Breast Reconstruction,Breast Tissue Expander,Breast Tissue Expander,official_product_page_cross_checked,"seed_from_workbook, official_product_page, product_positioning",0,8,2,0,0,2,0,0,0,0,https://accessgudid.nlm.nih.gov/,https://www.jnjmedtech.com/en-US/products/aesthetics-and-reconstructive-surgery/breast-augmentation/mentor-cpx4-breast-tissue-expanders/,,official_company_product_page:2,no_direct_official_product_or_family_url | no_registration_evidence | no_official_indication | priority_company | has_review_leads,Review fuzzy official product/catalog/IFU URL and attach it to product/family.
P1,60,Johnson & Johnson,12,,Mentor,CPX4 Plus Enhance Breast Tissue Expander,prod_c5b300d3de90,REC_1046,pf_ae64ffb73a2f,Implants,Breast Reconstruction,Breast Tissue Expander,Breast Tissue Expander,official_product_page_cross_checked,"seed_from_workbook, official_product_page, product_positioning",0,8,2,0,0,2,0,0,0,0,https://accessgudid.nlm.nih.gov/,https://www.jnjmedtech.com/en-US/products/aesthetics-and-reconstructive-surgery/breast-reconstruction/mentor-cpx-4-plus-enhance-breast-tissue-expander/,,official_company_product_page:2,no_direct_official_product_or_family_url | no_registration_evidence | no_official_indication | priority_company | has_review_leads,Review fuzzy official product/catalog/IFU URL and attach it to product/family.
P1,60,Johnson & Johnson,12,,Mentor,ARTOURA PLUS Breast Tissue Expanders,prod_a55dd6461778,REC_1047,pf_273003c82966,Implants,Breast Reconstruction,Breast Tissue Expander,Breast Tissue Expander,official_product_page_cross_checked,"seed_from_workbook, official_product_page, product_positioning",0,8,2,0,0,2,0,0,0,0,https://accessgudid.nlm.nih.gov/,https://www.jnjmedtech.com/en-US/products/aesthetics-and-reconstructive-surgery/breast-reconstruction/mentor-artoura-plus-breast-tissue-expanders/,,official_company_product_page:2,no_direct_official_product_or_family_url | no_registration_evidence | no_official_indication | priority_company | has_review_leads,Review fuzzy official product/catalog/IFU URL and attach it to product/family.
P1,60,Johnson & Johnson,12,,Mentor,Volume Sizing System,prod_b16294ba00c9,REC_1048,pf_2cc3e78c8144,Consumables,Surgical Accessories,Breast Implant Sizing System,Breast Implant Sizing System,official_product_page_cross_checked,"seed_from_workbook, official_product_page, product_positioning",0,8,1,0,0,1,1,0,0,0,https://accessgudid.nlm.nih.gov/,https://www.jnjmedtech.com/en-US/products/aesthetics-and-reconstructive-surgery/breast-augmentation/mentor-volume-sizing-system/,,official_company_product_page:1,no_direct_official_product_or_family_url | no_registration_evidence | no_official_indication | priority_company | has_review_leads,Review fuzzy official product/catalog/IFU URL and attach it to product/family.
P1,60,Skin Tech,16,,RRS,RRS HA Tensor Lift,prod_5c3441c05358,REC_0622,pf_c2c3ad52e9ef,Injectables,Skin Booster,Hyaluronic Acid,Hyaluronic Acid,official_product_and_spec_cross_checked,"official_company_fact_override, official_product_document, official_product_page, official_spec_candidate",0,8,11,0,6,5,0,0,0,0,https://beautywhale.pl/,https://www.skintechpharmagroup.bg/products/injections/rrs-ha-tensor-lift,,official_search_excerpt_spec_candidate:3; official_site_spec_candidate:2,no_direct_official_product_or_family_url | no_registration_evidence | no_official_indication | priority_company | has_review_leads,Review fuzzy official product/catalog/IFU URL and attach it to product/family.
P1,60,Skin Tech,16,,RRS,RRS HA Injectable,prod_a0b846031cf4,REC_0623,pf_9f45195a45ce,Injectables,Skin Booster,Hyaluronic Acid,Hyaluronic Acid,official_product_and_spec_cross_checked,"official_company_fact_override, official_product_document, official_product_page, official_spec_candidate",0,8,33,0,5,28,0,0,0,0,https://aestheticsgenetics.com/,https://www.skintechpharmagroup.com/products/injectables/rrs-ha-injectable/,,official_search_excerpt_spec_candidate:5,no_direct_official_product_or_family_url | no_registration_evidence | no_official_indication | priority_company | has_review_leads,Review fuzzy official product/catalog/IFU URL and attach it to product/family.
P1,60,Skin Tech,16,,RRS,RRS HA Eyes,prod_916e002716fe,REC_0624,pf_25e728acb518,Injectables,Skin Booster,Hyaluronic Acid,Hyaluronic Acid,official_product_and_spec_cross_checked,"official_company_fact_override, official_product_document, official_product_page, official_spec_candidate",0,8,18,0,5,13,0,0,0,0,https://aestheticpharma.com/,https://www.skintechpharmagroup.com/products/injectables/rrs-ha-eyes/,,official_search_excerpt_spec_candidate:5,no_direct_official_product_or_family_url | no_registration_evidence | no_official_indication | priority_company | has_review_leads,Review fuzzy official product/catalog/IFU URL and attach it to product/family.
P1,60,Skin Tech,16,,RRS,RRS HA Cellutrix,prod_87f54cf5223f,REC_0625_CELLUTRIX,pf_45d7058f0706,Injectables,Mesotherapy,Mesotherapy,Mesotherapy,official_product_and_spec_cross_checked,"official_company_fact_override, official_product_document, official_product_page, official_spec_candidate",0,4,3,0,0,3,0,0,0,0,https://aestheticpharma.com/gb/aesthetic-dermal/870-rrs-ha-cellutrix.html,https://www.skintechpharmagroup.com/products/injectables/rrs-ha-cellutrix/,,official_search_excerpt_spec_candidate:3,no_direct_official_product_or_family_url | no_registration_evidence | no_official_indication | priority_company | has_review_leads,Review fuzzy official product/catalog/IFU URL and attach it to product/family.
P1,60,Skin Tech,16,,RRS HA Long Lasting,RRS HA Long Lasting,prod_9dc8a1da4d72,REC_0622_RRS_HA_LONG_LASTING,pf_50fe9279186d,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_product_and_spec_cross_checked,"official_company_fact_override, official_product_document, official_product_page, official_spec_candidate",0,6,25,0,0,25,0,0,0,0,https://www.skintechpharmagroup.com/,https://www.skintechpharmagroup.com/products/injectables/rrs-ha-long-lasting/,,official_search_excerpt_spec_candidate:5,no_direct_official_product_or_family_url | no_registration_evidence | no_official_indication | priority_company | has_review_leads,Review fuzzy official product/catalog/IFU URL and attach it to product/family.
P1,60,Skin Tech,16,,XL Hair,XL Hair,prod_fe4450415c14,REC_0625,pf_c93baea52b42,Injectables,Mesotherapy,Mesotherapy,Mesotherapy,official_product_and_spec_cross_checked,"official_company_fact_override, official_product_document, official_product_page, official_spec_candidate",0,8,9,0,1,8,0,0,0,0,https://azum.ua/,https://www.skintechpharmagroup.com/products/injectables/xl-hair/,,official_search_excerpt_spec_candidate:4; official_site_spec_candidate:1,no_direct_official_product_or_family_url | no_registration_evidence | no_official_indication | priority_company | has_review_leads,Review fuzzy official product/catalog/IFU URL and attach it to product/family.
P1,58,BTL,14,,Unison,BTL Unison,prod_7615190e9cd0,REC_0724,pf_f152ccfa0a18,EBD,Radiofrequency,Radiofrequency,Radiofrequency,unverified_seed,seed_from_workbook,12,0,14,0,4,10,0,0,0,9,https://aestheticmed.co.uk/btl-aesthetics-launches-btl-unison,https://aestheticmed.co.uk/btl-aesthetics-launches-btl-unison,https://www.bsigroup.com/en-IL/Our-services/Product-certification/CE-marking/EU-Directives/Medical-Devices-MDD-9342EEC/,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:3; company_ce_documents:2,master_unverified_seed | no_registration_evidence | no_official_indication | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,58,Caregen,9,,Aquashine,Aquashine,prod_8e5a747e9769,REC_0932,pf_d0af8caa1c7a,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,unverified_seed,seed_from_workbook,13,0,50,0,7,43,2,0,0,18,https://aestheticpharma.com/gb/308-caregen-ltd,https://aestheticpharma.com/gb/caregen-ltd/1236-aquashine-br-2ml.html,http://caregen.co.kr/eng/news/?vid=11,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,master_unverified_seed | no_registration_evidence | no_official_indication | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,58,Cellese / AnteAGE,1,,AnteAGE MD,AnteAGE MD Growth Factor / Exosome Treatment Solutions,prod_441d4948f558,UPR_ANTEAGE_MD_001,pf_3e1fb5fca0e8,Skincare,Cosmeceutical,Growth Factors / Exosomes,Growth Factors / Exosomes,unverified_seed,"seed_from_workbook, upstream_report_reference_official_verification",0,0,0,0,0,0,0,0,0,0,,,,,master_unverified_seed | no_direct_official_product_or_family_url | no_direct_spec_candidate | no_reviewed_differentiator,Cross-check product existence and core positioning against official product page.
P1,54,A.A.M.S.,5,,Rejulight,LED光疗设备,prod_989897ff19ae,REC_0600,pf_5b72b9328e50,EBD,IPL,LED Therapy,LED Therapy,unverified_seed,seed_from_workbook,10,0,5,0,2,3,0,0,0,0,https://aamsworld.com/nos-solutions/phototherapy-2/?lang=en,https://www.bioptimiz.com/technologies/rejulight-photobiomodulation/,,official_search_excerpt_spec_candidate:3; official_site_spec_candidate:2,master_unverified_seed | no_registration_evidence | no_official_indication,Cross-check product existence and core positioning against official product page.
P1,54,ABG Lab LLC,5,,Meso-Xanthin F199™,Anti-Aging & Regeneration,prod_af609a9607d3,REC_0449,pf_c0509a34749e,Injectables,Skin Booster,Hyaluronic Acid,Hyaluronic Acid,unverified_seed,seed_from_workbook,5,0,1,0,0,1,0,0,0,0,https://www.artbeauty.lv/en/service/bioreparacija-no-abg-lab-llc-laboratorijas-asv/mx-f199-adas-sunu-rehabilitacija-un-epigenetiska-terapija/,https://www.artbeauty.lv/en/service/bioreparacija-no-abg-lab-llc-laboratorijas-asv/mx-f199-adas-sunu-rehabilitacija-un-epigenetiska-terapija/,,official_search_excerpt_spec_candidate:1,master_unverified_seed | no_registration_evidence | no_official_indication,Cross-check product existence and core positioning against official product page.
P1,54,APS,5,,Dalyance,射频 + 超声波,prod_996e91a587d1,REC_0150,pf_48d4349f6bb9,EBD,Radiofrequency,LIPUS,LIPUS,unverified_seed,seed_from_workbook,7,0,8,0,2,6,0,0,0,0,https://www.aestheticathens-zarnavellis.gr/en/services/aesthetic-surgery/dalyance,https://cosmed.hk/dalyance-rf-%e5%b0%84%e9%a0%bb%e6%94%b6%e7%b7%8a/,,official_search_excerpt_spec_candidate:5,master_unverified_seed | no_registration_evidence | no_official_indication,Cross-check product existence and core positioning against official product page.
P1,54,APS,5,,Epil One,半导体脱毛激光,prod_261652e61eed,REC_0240,pf_c82f1f98c935,EBD,Laser,Diode Laser,Diode Laser,unverified_seed,seed_from_workbook,3,0,9,0,2,7,1,0,0,0,https://www.apgtech.eu/prodotti/epildream-2/,https://www.made-in-china.com/products-search/hot-china-products/Epil_One.html,,official_search_excerpt_spec_candidate:4; official_site_spec_candidate:1,master_unverified_seed | no_registration_evidence | no_official_indication,Cross-check product existence and core positioning against official product page.
P1,54,Baz Biomedic,3,,NOVAPlus,无针药物递送系统 (Needle-Free Injector),prod_e73c210bf8b2,REC_0500,pf_8dd5411ccb4d,Consumables,Needles & Cannulas,Needle-Free Injector,Needle-Free Injector,unverified_seed,seed_from_workbook,9,0,13,0,9,4,1,0,0,0,https://www.aestheticnews.co.kr/news/articleView.html?idxno=11202,http://www.bazbiomedic.com/,,official_site_spec_candidate:5,master_unverified_seed | no_registration_evidence | no_official_indication,Cross-check product existence and core positioning against official product page.
P1,54,Cocoon Medical,4,,Safyre,Safyre,prod_a9c88b84cf94,REC_0626,pf_c99728f2caf5,EBD,Radiofrequency,Radiofrequency,Radiofrequency,unverified_seed,seed_from_workbook,9,0,15,0,5,10,2,0,0,0,https://bimedis.com/cocoon-medical-safyre-m518150,https://healthandbeauty.psiloveyou.ie/safryre-radio-frequency-body-treatment-skin-tighting-and-body-rejevenation/,,official_search_excerpt_spec_candidate:4; official_site_spec_candidate:1,master_unverified_seed | no_registration_evidence | no_official_indication,Cross-check product existence and core positioning against official product page.
P1,54,Daejoo,3,,Medical Cosmetics (ODM),Post-Procedure,prod_5d5ec2334c4b,REC_0431,pf_1a6571542cc8,Injectables,Skin Booster,Polynucleotide,Polynucleotide,unverified_seed,seed_from_workbook,5,0,5,0,2,3,0,0,0,0,https://www.daejongmedi.com/daejong-medical,https://www.dermaxmed.com/pnpure-advanced-polynucleotide-filler-family.html,,official_search_excerpt_spec_candidate:3; official_site_spec_candidate:2,master_unverified_seed | no_registration_evidence | no_official_indication,Cross-check product existence and core positioning against official product page.
P1,54,Daejoo,3,,PDRN / PN API,API (PDRN/PN),prod_8aca814d2399,REC_0533,pf_a22dde911a1d,Injectables,Skin Booster,Polynucleotide,Polynucleotide,unverified_seed,seed_from_workbook,11,0,20,0,7,13,5,0,0,0,https://celmade.co/blogs/news/korean-pdrn-products-selection-guide-practitioners,https://celmade.co/blogs/news/korean-pdrn-products-selection-guide-practitioners,,official_search_excerpt_spec_candidate:3; official_site_spec_candidate:2,master_unverified_seed | no_registration_evidence | no_official_indication,Cross-check product existence and core positioning against official product page.
P1,54,Dermakor,2,,PDO / PCL Threads,Consumables,prod_1c85fe3bc0ee,REC_0532,pf_4af75c83c9d7,Injectables,Biostimulator,PCL,PCL,unverified_seed,seed_from_workbook,9,0,60,0,16,44,9,0,0,0,https://admin.korupharma.com/storage/574/01JM12T8R7TDDB81FFE4GFE8CR.pdf,https://www.tradekorea.com/products/cGxsYSB0aHJlYWQgZm9yIGZhY2UgbGlmdGluZw.html,,official_search_excerpt_spec_candidate:3; official_site_spec_candidate:2,master_unverified_seed | no_registration_evidence | no_official_indication,Cross-check product existence and core positioning against official product page.
P1,54,Dongbang Medical,5,,Dongbang Needles,Acupuncture,prod_6b38425956af,REC_0198,pf_683553dcd589,EBD,Microneedling,Microneedling,Microneedling,unverified_seed,seed_from_workbook,14,0,47,0,3,44,0,0,0,0,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfRL/rl.cfm?lid=197873&lpcd=MQX,https://dboceania.com/about-us/,,official_search_excerpt_spec_candidate:5,master_unverified_seed | no_registration_evidence | no_official_indication,Cross-check product existence and core positioning against official product page.
